idx,id,cat_id,timestamp,longitude,latitude
3645,22447031,27,1653493796,47.54825973510742,33.91994094848633
3646,22447042,25,1653495510,49.02165985107422,37.314029693603516
3647,22447042,25,1653495510,49.02684020996094,37.48329162597656
3648,22447043,27,1653495603,48.98653030395508,37.82078170776367
3649,22447043,27,1653495603,48.690731048583984,38.432918548583984
3650,22447043,27,1653495603,48.9527702331543,38.506710052490234
3651,22447043,27,1653495603,48.582801818847656,38.361080169677734
3652,22447044,25,1653495684,48.7218017578125,38.302711486816406
3653,22447044,25,1653495684,48.736488342285156,38.3148193359375
3654,22447044,25,1653495684,48.74882888793945,38.24769973754883
3655,22447044,25,1653495684,48.737510681152344,38.27156066894531
3656,22447045,25,1653495759,48.00783920288086,37.50252151489258
3657,22447045,25,1653495759,48.061859130859375,37.6749382019043
3658,22447045,25,1653495759,48.172149658203125,37.7946891784668
3659,22447045,25,1653495759,48.1468505859375,37.787818908691406
3660,22447046,27,1653495863,47.7164306640625,36.47576904296875
3661,22447046,27,1653495863,47.711151123046875,36.4910888671875
3662,22447046,27,1653495863,47.75571060180664,37.305110931396484
3663,22447046,27,1653495863,47.94118881225586,37.482601165771484
3664,22447046,27,1653495863,47.55799102783203,35.79071044921875
3665,22447063,26,1653499419,48.74057,30.21069
3666,22447067,16,1653499920,47.48009,36.25214
3667,22447088,26,1653501990,49.51005,27.27768
3668,22447252,27,1653540499,47.49005889892578,33.38951110839844
3669,22447252,27,1653540499,47.49005889892578,33.4073600769043
3670,22447252,27,1653540499,47.44981002807617,33.71525955200195
3671,22447252,27,1653540499,47.47336959838867,33.75886917114258
3672,22447252,27,1653540499,47.432960510253906,33.92818069458008
3673,22447252,27,1653540499,47.46036148071289,33.608211517333984
3674,22447252,27,1653540499,47.490989685058594,33.392940521240234
3675,22447253,27,1653540664,51.842350006103516,34.28145980834961
3676,22447253,27,1653540664,50.769630432128906,35.26028060913086
3677,22447253,27,1653540664,52.27817916870117,32.442020416259766
3678,22447254,27,1653540742,50.18217086791992,36.679569244384766
3679,22447254,27,1653540742,50.1159782409668,36.40304183959961
